order_id,date_id,weather_id,traffic_id,area_id,category_id,vehicle_id,agent_id,order_time,pickup_time,order_hour,delivery_time_minutes,pickup_prep_minutes,delivery_distance_km,delivery_speed_kmh,is_delayed
vrof726688195,16,6,3,1,4,4,42,22:15:00,22:20:00,22,90,5,13.830,9.220,t
ntze943389808,16,4,3,1,4,2,387,23:30:00,23:35:00,23,100,5,10.428,6.257,t
svjh946824383,16,6,3,1,4,2,387,23:45:00,23:55:00,23,140,10,17.077,7.319,t
kioy135162082,16,4,4,4,4,3,212,17:20:00,17:30:00,17,145,10,19.913,8.240,t
viiq574946997,16,2,4,1,4,3,61,18:25:00,18:35:00,18,195,10,19.916,6.128,t
rzae478819917,16,6,4,1,4,2,157,18:30:00,18:40:00,18,195,10,19.891,6.120,t
wmer117649955,16,6,3,1,2,2,386,22:10:00,22:20:00,22,135,10,20.852,9.268,t
kvqt411182558,16,6,4,1,2,2,348,18:10:00,18:25:00,18,215,15,19.883,5.549,t
zuxg688304372,16,1,4,1,2,3,183,17:35:00,17:45:00,17,160,10,20.851,7.819,t
xgar541220330,16,2,2,1,2,2,386,20:55:00,21:05:00,20,200,10,11.917,3.575,t
ajan991974392,16,3,3,1,2,2,271,22:55:00,23:00:00,22,100,5,19.362,11.617,t
lroo490677161,16,4,3,4,2,3,307,23:30:00,23:35:00,23,115,5,13.989,7.299,t
zdsh197495866,16,2,4,1,2,4,204,17:55:00,18:00:00,17,185,5,13.406,4.348,t
eduj539795968,16,1,4,1,2,2,62,17:25:00,17:40:00,17,180,15,14.022,4.674,t
ddiq799884651,16,1,2,4,2,2,87,19:50:00,20:05:00,19,160,15,12.117,4.544,t
surm607398206,16,5,2,1,2,2,24,21:55:00,22:00:00,21,70,5,11.917,10.215,t
zzwk206354276,16,6,2,1,2,3,380,20:55:00,21:00:00,20,205,5,16.852,4.932,t
iegc493037751,16,5,2,4,2,3,95,21:55:00,22:10:00,21,100,15,12.232,7.339,t
ytup671790555,16,6,2,1,2,2,360,21:45:00,22:00:00,21,250,15,16.389,3.933,t
ufvy008009323,16,4,2,4,2,3,235,19:20:00,19:25:00,19,80,5,17.076,12.807,t
ijgh950597381,16,1,4,1,2,2,308,17:50:00,17:55:00,17,215,5,13.583,3.791,t
woze403527008,16,1,3,1,2,2,387,23:35:00,23:45:00,23,175,10,19.363,6.639,t
iuav518324369,16,5,3,1,2,4,348,23:25:00,23:30:00,23,140,5,17.098,7.328,t
tvjt893503750,16,3,3,4,2,3,186,22:30:00,22:40:00,22,85,10,19.619,13.849,t
jmso699522660,16,6,2,1,2,2,95,21:55:00,22:05:00,21,85,10,13.583,9.588,t
pigi353967058,16,4,4,4,2,2,416,18:25:00,18:35:00,18,185,10,10.906,3.537,t
gvao571655470,16,5,2,1,2,2,163,21:30:00,21:45:00,21,65,15,17.076,15.762,t
axts351145641,16,3,4,1,2,3,384,19:00:00,19:10:00,19,115,10,19.659,10.257,t
bdzc229399447,16,3,3,1,2,2,70,23:50:00,23:55:00,23,110,5,16.637,9.075,t
ymgn516184046,16,4,3,1,2,3,345,22:45:00,22:55:00,22,140,10,10.565,4.528,t
uxas301548287,16,4,3,1,2,3,93,22:20:00,22:30:00,22,90,10,20.183,13.455,t
gcvb955758117,16,3,2,1,2,3,138,20:15:00,20:25:00,20,80,10,12.420,9.315,t
cqdu262269660,16,4,2,1,2,2,140,20:10:00,20:25:00,20,150,15,12.580,5.032,t
kwrx221842508,16,5,4,4,2,4,185,17:45:00,17:50:00,17,55,5,14.022,15.297,t
bdza528995862,16,5,3,1,2,2,421,23:20:00,23:35:00,23,150,15,12.233,4.893,t
wrvw133126734,16,2,3,1,2,3,403,23:45:00,23:55:00,23,150,10,17.076,6.830,t
xiat380324694,16,1,3,1,2,4,322,23:25:00,23:40:00,23,190,15,13.764,4.347,t
vmpt856749457,16,4,3,4,2,2,210,23:00:00,23:10:00,23,90,10,10.427,6.951,t
prtr728867622,16,2,4,4,2,2,186,18:20:00,18:35:00,18,175,15,19.916,6.828,t
jgmb574934808,16,6,2,1,2,2,340,21:20:00,21:30:00,21,225,10,10.705,2.855,t
nnbe659179433,16,2,3,1,2,3,264,23:15:00,23:25:00,23,185,10,12.436,4.033,t
xfjm320072794,16,2,2,1,2,2,117,21:40:00,21:55:00,21,175,15,17.098,5.862,t
kgnh453699634,16,3,2,4,2,2,181,21:15:00,21:30:00,21,155,15,12.074,4.674,t
ttmb063141571,16,6,2,1,2,3,342,20:25:00,20:40:00,20,185,15,10.869,3.525,t
hggc274723162,16,4,2,1,2,2,342,21:25:00,21:30:00,21,185,5,19.976,6.479,t
vjgo987816092,16,4,2,1,2,4,399,19:50:00,19:55:00,19,195,5,16.660,5.126,t
jgxk803672910,16,3,3,1,2,2,305,22:30:00,22:35:00,22,125,5,12.418,5.961,t
viqp697928568,16,5,2,1,2,4,324,21:10:00,21:25:00,21,100,15,19.364,11.618,t
ommk596095561,16,3,4,1,2,2,342,18:20:00,18:25:00,18,190,5,19.363,6.115,t
ecci220779899,16,2,3,1,2,4,381,23:55:00,00:05:00,23,175,10,19.618,6.726,t
ezdi092416086,16,1,4,4,2,2,305,18:00:00,18:10:00,18,195,10,10.757,3.310,t
lpdx119403000,16,5,2,1,2,2,326,21:35:00,21:40:00,21,165,5,10.587,3.850,t
vrfd914824790,16,4,3,1,2,2,138,23:35:00,23:45:00,23,115,10,13.682,7.138,t
mtko493297270,16,4,2,1,2,3,268,19:45:00,19:55:00,19,140,10,12.293,5.268,t
jzah941473795,16,4,4,4,2,2,184,17:15:00,17:20:00,17,80,5,16.660,12.495,t
dvyw526198464,16,1,2,1,2,2,209,19:25:00,19:35:00,19,235,10,10.881,2.778,t
sccc097951474,16,5,2,1,2,3,403,21:30:00,21:45:00,21,95,15,19.619,12.391,t
payx035394149,16,3,3,1,2,3,43,22:50:00,22:55:00,22,50,5,12.294,14.753,t
tvwr109968714,16,4,2,4,2,2,325,21:30:00,21:45:00,21,255,15,12.258,2.884,t
lxbc337383944,16,3,2,1,2,2,45,22:00:00,22:05:00,22,130,5,17.138,7.910,t
ebyj826909393,16,6,2,4,2,2,282,20:55:00,21:10:00,20,185,15,19.975,6.478,t
rxoa797012379,16,6,3,1,2,4,346,23:20:00,23:35:00,23,75,15,20.179,16.143,t
ewbr711247387,16,5,2,1,2,2,404,19:20:00,19:25:00,19,120,5,17.098,8.549,t
cnlc666587462,16,4,2,4,2,3,69,20:15:00,20:20:00,20,130,5,17.073,7.880,t
ptci425006595,16,5,4,1,2,2,346,18:50:00,19:00:00,18,95,10,12.257,7.741,t
niiq870922638,16,3,2,4,2,2,120,22:00:00,22:15:00,22,75,15,10.866,8.693,t
jpon309725099,16,6,2,1,2,4,116,21:40:00,21:55:00,21,125,15,12.464,5.983,t
ckit873875671,16,4,3,2,2,3,44,22:50:00,23:05:00,22,55,15,13.972,15.242,t
rxbu533296606,16,1,3,4,2,2,211,22:10:00,22:20:00,22,100,10,17.298,10.379,t
irzu840842684,16,5,3,4,2,2,329,23:15:00,23:30:00,23,105,15,19.618,11.210,t
dpmm676864003,16,2,4,1,2,3,135,17:40:00,17:55:00,17,180,15,12.292,4.097,t
qtjd826452356,16,1,4,1,2,3,209,17:45:00,18:00:00,17,160,15,13.614,5.105,t
kbnt002366681,16,5,3,1,2,2,163,23:25:00,23:30:00,23,115,5,19.761,10.310,t
pkno038658682,16,2,3,1,2,2,382,23:00:00,23:10:00,23,205,10,20.181,5.907,t
rwzc304848482,16,1,2,1,2,2,210,21:35:00,21:45:00,21,185,10,19.760,6.409,t
wwhq068137143,16,1,2,4,2,2,166,21:30:00,21:40:00,21,185,10,16.660,5.403,t
nkmq352261613,16,4,4,1,2,3,189,18:45:00,18:50:00,18,80,5,12.237,9.178,t
qqzq737355032,16,2,2,1,2,4,265,19:10:00,19:25:00,19,180,15,19.917,6.639,t
hpnm290643169,16,3,4,4,7,3,252,17:35:00,17:45:00,17,110,10,16.384,8.937,t
yoke976668875,16,4,2,1,7,2,139,19:55:00,20:10:00,19,125,15,13.681,6.567,t
woqc976981370,16,3,3,1,7,2,252,23:10:00,23:15:00,23,140,5,10.642,4.561,t
svdz017977926,16,4,2,4,7,3,412,19:40:00,19:50:00,19,190,10,12.099,3.821,t
pkty093030355,16,2,2,1,7,2,251,19:20:00,19:25:00,19,220,5,19.659,5.362,t
bvxa920799820,16,2,2,1,7,4,141,19:55:00,20:10:00,19,190,15,19.761,6.240,t
gcmj559856579,16,4,4,1,7,2,349,18:45:00,19:00:00,18,120,15,13.971,6.986,t
txje689423510,16,1,4,1,7,3,65,17:10:00,17:25:00,17,180,15,10.565,3.522,t
ivui666701063,16,3,4,1,7,3,209,17:55:00,18:10:00,17,95,15,16.385,10.348,t
qlaw756728858,16,5,4,1,7,2,251,18:35:00,18:40:00,18,100,5,16.902,10.141,t
oing534522389,16,1,3,1,7,2,404,22:25:00,22:30:00,22,140,5,20.178,8.648,t
ubrp756456928,16,6,4,1,7,3,208,18:25:00,18:40:00,18,125,15,11.008,5.284,t
todu225880628,16,4,3,4,7,3,142,23:10:00,23:15:00,23,60,5,12.436,12.436,t
mocs078913558,16,4,3,1,7,3,386,22:10:00,22:15:00,22,110,5,20.443,11.151,t
qnso509283439,16,5,2,1,7,2,23,20:20:00,20:35:00,20,100,15,10.881,6.529,t
ouht895841250,16,1,2,4,7,3,15,19:45:00,19:50:00,19,180,5,11.008,3.669,t
rfxs156134125,16,5,3,1,7,3,388,00:00:00,00:15:00,0,75,15,20.253,16.202,t
jspr554857679,16,5,4,4,7,2,186,18:50:00,19:05:00,18,60,15,10.865,10.865,t
yaym471355436,16,5,4,1,7,4,67,18:10:00,18:25:00,18,60,15,10.906,10.906,t
tjoo986901183,16,1,2,1,7,2,362,21:20:00,21:25:00,21,205,5,17.138,5.016,t
opkx432536106,16,3,3,1,7,4,249,23:45:00,23:50:00,23,100,5,16.852,10.111,t
kitv833855845,16,5,3,1,7,3,385,22:20:00,22:30:00,22,90,10,13.583,9.055,t
uvqc729057440,16,5,3,1,7,2,44,23:00:00,23:10:00,23,105,10,10.709,6.119,t
qgwu086234981,16,3,2,1,7,2,165,21:15:00,21:20:00,21,110,5,12.161,6.633,t
exom889833877,16,2,2,1,7,2,212,20:00:00,20:10:00,20,220,10,13.971,3.810,t
guyn693731957,16,1,4,1,7,3,299,18:55:00,19:10:00,18,165,15,12.162,4.423,t
ynrn509674738,16,2,4,1,7,3,14,17:15:00,17:30:00,17,165,15,20.443,7.434,t
hlwl420761449,16,6,3,1,7,2,70,23:10:00,23:25:00,23,75,15,13.682,10.946,t
cnlj686835009,16,1,4,1,7,3,349,17:55:00,18:10:00,17,195,15,13.990,4.305,t
nafi571386883,16,1,4,1,7,2,232,18:55:00,19:05:00,18,135,10,20.181,8.969,t
jvuh588525544,16,2,3,4,7,3,118,22:45:00,23:00:00,22,125,15,13.584,6.520,t
kqoe185564029,16,4,4,1,7,3,399,17:30:00,17:40:00,17,165,10,20.207,7.348,t
qsia091202517,16,6,2,1,7,2,206,20:10:00,20:20:00,20,170,10,10.867,3.835,t
qqtr698127851,16,1,2,1,7,2,24,20:30:00,20:40:00,20,215,10,17.075,4.765,t
rsoc872844021,16,6,3,1,7,3,421,23:15:00,23:25:00,23,85,10,17.097,12.068,t
rlyx695665765,16,4,2,1,7,3,392,21:35:00,21:50:00,21,175,15,13.990,4.797,t
utth652002516,16,4,4,1,7,4,254,17:10:00,17:15:00,17,130,5,20.206,9.326,t
rpgx321660316,16,2,2,1,7,3,210,20:50:00,20:55:00,20,150,5,10.642,4.257,t
dhex519542217,16,4,3,1,7,2,186,22:20:00,22:25:00,22,105,5,17.138,9.793,t
xusn224558638,16,6,2,1,7,2,302,20:00:00,20:05:00,20,180,5,20.255,6.752,t
xxor244358416,16,1,2,1,7,3,402,20:30:00,20:40:00,20,235,10,19.688,5.027,t
bmmx806052377,16,4,3,1,7,3,269,22:50:00,23:00:00,22,75,10,13.583,10.866,t
cthj694972327,16,6,2,1,7,3,69,20:40:00,20:55:00,20,120,15,12.464,6.232,t
urqx052248930,16,1,3,4,7,3,402,23:15:00,23:30:00,23,150,15,10.588,4.235,t
dazj414562732,16,6,2,1,7,4,398,20:45:00,20:50:00,20,205,5,16.851,4.932,t
wddp109140991,16,3,2,1,7,3,138,19:50:00,20:05:00,19,125,15,12.417,5.960,t
xtog022925032,16,6,3,1,12,2,367,22:35:00,22:50:00,22,145,15,20.181,8.351,t
kejs397351837,16,4,4,2,12,2,425,17:35:00,17:45:00,17,190,10,10.428,3.293,t
afng832168118,16,6,2,1,12,4,257,21:30:00,21:40:00,21,160,10,10.881,4.080,t
ayus499099203,16,5,4,1,12,2,95,18:20:00,18:30:00,18,95,10,19.688,12.435,t
zagf517286818,16,5,4,4,12,2,189,18:00:00,18:05:00,18,90,5,10.427,6.951,t
xypi573601403,16,2,4,1,12,2,253,17:40:00,17:50:00,17,180,10,19.661,6.554,t
gccu943799477,16,5,2,4,12,3,405,20:40:00,20:55:00,20,145,15,10.867,4.497,t
fzyw265961472,16,5,3,4,12,3,346,23:35:00,23:40:00,23,135,5,16.903,7.512,t
trnl334696836,16,1,3,4,12,3,235,23:45:00,23:50:00,23,110,5,10.722,5.848,t
ztni727329332,16,1,2,1,12,2,95,19:55:00,20:00:00,19,220,5,10.427,2.844,t
jysk150045683,16,1,3,1,12,2,120,23:30:00,23:35:00,23,120,5,16.903,8.452,t
uhjs274954421,16,5,2,1,12,3,401,21:45:00,21:55:00,21,80,10,10.881,8.161,t
cupt590919703,16,2,2,1,12,2,425,19:45:00,19:50:00,19,230,5,11.008,2.872,t
lhoh709903649,16,2,4,4,12,3,288,17:40:00,17:55:00,17,205,15,12.580,3.682,t
vbom800921860,16,4,2,1,12,2,403,19:30:00,19:45:00,19,145,15,10.587,4.381,t
buai100200845,16,5,2,1,12,3,422,21:20:00,21:25:00,21,90,5,13.970,9.313,t
kbbr166022112,16,5,4,4,12,3,270,18:25:00,18:35:00,18,85,10,16.637,11.744,t
xvir117469940,16,5,2,1,12,2,208,19:40:00,19:45:00,19,120,5,11.008,5.504,t
nwci333900838,16,4,3,4,12,2,287,23:20:00,23:35:00,23,85,15,17.076,12.054,t
ltls599763555,16,3,2,1,12,3,45,20:00:00,20:05:00,20,125,5,16.903,8.113,t
pmbu787654329,16,6,3,1,12,3,346,22:35:00,22:45:00,22,75,10,20.857,16.686,t
zprd201876838,16,5,4,1,12,2,404,17:35:00,17:50:00,17,140,15,13.972,5.988,t
ahxr108637926,16,4,4,4,12,2,93,18:00:00,18:05:00,18,175,5,13.973,4.791,t
wnhr810006354,16,1,4,4,12,2,67,17:25:00,17:30:00,17,190,5,19.762,6.241,t
syhp452515402,16,5,2,1,12,3,306,19:30:00,19:45:00,19,80,15,12.580,9.435,t
exki539915769,16,3,2,1,12,3,341,20:40:00,20:50:00,20,160,10,10.756,4.034,t
ewaq542824917,16,4,3,4,12,2,363,23:50:00,23:55:00,23,100,5,14.153,8.492,t
srda387076216,16,6,4,4,12,2,254,17:55:00,18:10:00,17,105,15,16.904,9.659,t
favl232838691,16,2,2,1,12,2,279,20:30:00,20:45:00,20,240,15,19.916,4.979,t
ymwu744214176,16,1,4,1,12,3,398,18:15:00,18:30:00,18,155,15,19.761,7.649,t
qbdw765543674,16,6,3,1,12,2,44,22:45:00,22:50:00,22,90,5,17.079,11.386,t
yxed368967582,16,1,3,1,12,3,241,23:45:00,00:00:00,23,180,15,17.099,5.700,t
pnhx655872892,16,6,2,1,12,3,117,20:55:00,21:00:00,20,135,5,12.237,5.439,t
mujy830032097,16,5,3,1,12,2,47,23:50:00,23:55:00,23,130,5,16.853,7.778,t
eivs402578425,16,6,4,1,12,2,368,18:20:00,18:35:00,18,170,15,17.078,6.028,t
padp474880166,16,6,2,1,12,2,257,21:00:00,21:05:00,21,165,5,12.243,4.452,t
xyxf932714852,16,2,2,4,12,2,117,21:40:00,21:45:00,21,185,5,20.443,6.630,t
jwqk452425351,16,1,2,1,12,3,360,21:25:00,21:30:00,21,180,5,20.181,6.727,t
wgnz990914024,16,6,2,4,12,2,68,21:55:00,22:05:00,21,180,10,10.867,3.622,t
aurm455434146,16,2,3,1,12,2,137,23:20:00,23:35:00,23,120,15,11.008,5.504,t
xpmh690785832,16,4,4,1,12,4,46,18:15:00,18:30:00,18,125,15,16.384,7.864,t
dhjz454831737,16,3,2,1,12,2,302,19:40:00,19:50:00,19,160,10,12.117,4.544,t
vqff860691080,16,2,4,1,12,2,326,17:25:00,17:30:00,17,175,5,19.615,6.725,t
ouqc543267356,16,5,4,1,12,2,397,17:15:00,17:25:00,17,190,10,16.854,5.322,t
bxmj664006558,16,5,2,4,12,2,24,20:20:00,20:35:00,20,130,15,16.641,7.680,t
ecfe128752088,16,2,3,1,12,2,299,23:00:00,23:05:00,23,175,5,10.565,3.622,t
qfid228311547,16,3,2,1,12,2,93,21:00:00,21:05:00,21,155,5,10.602,4.104,t
ivst786034897,16,3,4,1,12,2,45,17:30:00,17:40:00,17,150,10,20.179,8.072,t
zytc121342757,16,4,4,2,12,2,257,17:10:00,17:15:00,17,170,5,10.881,3.840,t
mjkc979720322,16,6,2,4,12,3,340,20:40:00,20:45:00,20,165,5,13.789,5.014,t
scit348264463,16,5,2,4,12,2,68,19:20:00,19:25:00,19,85,5,10.869,7.672,t
bnnr851834947,16,6,2,1,9,2,21,21:45:00,21:55:00,21,125,10,20.848,10.007,t
iruw500521972,16,4,4,1,9,3,119,17:40:00,17:55:00,17,120,15,16.635,8.318,t
vtqm150980350,16,2,2,4,9,2,279,19:15:00,19:20:00,19,215,5,12.580,3.511,t
njkh107238862,16,5,2,1,9,2,120,19:15:00,19:25:00,19,135,10,19.762,8.783,t
yrza564170738,16,2,4,1,9,3,92,18:35:00,18:40:00,18,180,5,19.880,6.627,t
eomo720108929,16,5,2,1,9,2,119,21:40:00,21:55:00,21,80,15,17.138,12.854,t
douk686069071,16,1,2,1,9,3,204,21:15:00,21:20:00,21,170,5,16.721,5.902,t
lbjp756789098,16,2,2,1,9,2,41,21:15:00,21:20:00,21,200,5,17.074,5.122,t
skhc194405675,16,5,3,1,9,2,196,23:00:00,23:15:00,23,180,15,12.233,4.078,t
gmlw781035508,16,6,3,1,9,2,251,23:20:00,23:35:00,23,145,15,12.435,5.146,t
igas262818664,16,3,4,1,9,3,326,17:25:00,17:40:00,17,150,15,12.162,4.865,t
dalb286426430,16,6,4,1,9,3,232,18:10:00,18:25:00,18,90,15,16.601,11.067,t
bqha472882427,16,3,2,1,9,3,321,20:10:00,20:20:00,20,155,10,12.074,4.674,t
xoaj324084544,16,1,3,4,9,2,234,23:00:00,23:05:00,23,105,5,19.688,11.250,t
mooi657427666,16,4,2,1,9,2,119,19:45:00,19:50:00,19,140,5,13.790,5.910,t
ijxc486100114,16,5,3,4,9,2,236,22:15:00,22:25:00,22,115,10,20.206,10.542,t
ydod430298585,16,1,4,1,9,4,206,17:40:00,17:50:00,17,185,10,17.098,5.545,t
sqxv881829047,16,2,2,1,9,2,402,19:10:00,19:15:00,19,215,5,13.989,3.904,t
fdta119557916,16,4,4,1,9,2,305,17:45:00,18:00:00,17,205,15,13.774,4.031,t
ynek435051428,16,3,2,4,9,2,288,20:15:00,20:30:00,20,220,15,10.565,2.881,t
avfi893707315,16,3,3,1,9,2,405,23:40:00,23:50:00,23,140,10,13.788,5.909,t
cvzq818594647,16,3,4,4,9,2,302,18:30:00,18:45:00,18,175,15,16.820,5.767,t
yvxx459957463,16,6,3,1,9,3,402,23:40:00,23:45:00,23,120,5,12.580,6.290,t
udbd271279426,16,5,2,4,9,2,22,22:00:00,22:10:00,22,150,10,10.642,4.257,t
suvq100855187,16,2,2,2,9,2,184,20:45:00,21:00:00,20,180,15,14.153,4.718,t
wfcp796005687,16,6,2,1,9,2,92,21:10:00,21:20:00,21,160,10,13.972,5.240,t
ucyj492960393,16,6,2,1,9,2,247,21:10:00,21:20:00,21,160,10,20.253,7.595,t
gufl648471775,16,3,2,3,9,2,265,19:55:00,20:10:00,19,245,15,12.421,3.042,t
ykfz003165368,16,3,2,1,9,2,241,19:10:00,19:25:00,19,160,15,16.660,6.248,t
tvfe688192522,16,5,3,1,9,3,327,23:55:00,00:05:00,23,80,10,19.916,14.937,t
urbz075072095,16,4,2,1,9,3,286,20:30:00,20:35:00,20,150,5,10.565,4.226,t
zsab822695171,16,5,2,4,9,3,162,19:40:00,19:50:00,19,105,10,19.885,11.363,t
wbcz663806196,16,1,2,1,9,2,140,20:00:00,20:05:00,20,215,5,19.659,5.486,t
ajyg601019453,16,1,2,1,9,2,47,21:00:00,21:10:00,21,210,10,13.971,3.992,t
lfih955132361,16,3,2,1,9,2,251,19:55:00,20:10:00,19,205,15,20.254,5.928,t
wibc288213424,16,6,4,1,9,3,285,17:25:00,17:35:00,17,125,10,20.852,10.009,t
vnyh831011357,16,2,2,1,9,2,406,20:30:00,20:35:00,20,250,5,10.758,2.582,t
tlkp761172512,16,6,3,1,9,2,234,00:00:00,00:05:00,0,80,5,10.726,8.045,t
zxuq232476886,16,3,3,4,9,2,325,23:15:00,23:30:00,23,85,15,11.008,7.770,t
pkxf220213475,16,5,2,1,9,3,67,20:30:00,20:40:00,20,50,10,12.421,14.905,t
vmrh727763235,16,6,2,1,9,2,95,21:15:00,21:25:00,21,145,10,10.642,4.404,t
cflv739096875,16,4,4,4,9,4,354,18:20:00,18:25:00,18,180,5,12.255,4.085,t
mwux540099903,16,6,3,1,9,2,348,22:55:00,23:05:00,22,130,10,13.583,6.269,t
ordt863933648,16,1,2,1,9,2,234,21:40:00,21:55:00,21,225,15,12.294,3.278,t
mbuv739618441,16,2,4,1,9,4,425,17:50:00,18:05:00,17,160,15,20.852,7.820,t
zuxq767060668,16,3,3,1,9,3,163,23:35:00,23:50:00,23,65,15,14.022,12.943,t
mbox898067235,16,2,3,1,9,3,46,22:20:00,22:25:00,22,145,5,17.298,7.158,t
cknb677120059,16,3,3,1,9,2,188,23:20:00,23:30:00,23,105,10,20.443,11.682,t
nljs245432284,16,4,2,1,9,3,267,20:55:00,21:10:00,20,160,15,10.709,4.016,t
ksea117709750,16,1,3,1,9,2,186,22:45:00,22:55:00,22,115,10,13.682,7.138,t
ajsj220804554,16,6,3,1,9,4,69,23:50:00,00:05:00,23,65,15,10.725,9.900,t
fjzk357936122,16,3,2,1,9,2,234,20:45:00,21:00:00,20,140,15,10.708,4.589,t
vmdo774060446,16,5,2,4,9,2,386,19:20:00,19:25:00,19,95,5,10.881,6.872,t
lfua802948411,16,1,2,1,9,2,24,21:20:00,21:25:00,21,240,5,13.406,3.352,t
zxat605358073,16,5,3,1,9,2,307,22:45:00,22:50:00,22,150,5,10.725,4.290,t
xnhk594921800,16,5,2,1,9,2,345,20:45:00,20:50:00,20,75,5,14.022,11.218,t
omyb401735865,16,6,2,4,9,2,209,19:15:00,19:30:00,19,145,15,19.762,8.177,t
mtwg452317857,16,1,2,4,9,3,44,19:45:00,20:00:00,19,165,15,20.206,7.348,t
kpjr226562494,16,5,3,1,11,3,22,22:40:00,22:45:00,22,140,5,13.970,5.987,t
fump208124017,16,3,2,1,11,3,212,20:00:00,20:15:00,20,85,15,10.588,7.474,t
evcg662518376,16,6,3,1,11,2,324,22:40:00,22:45:00,22,85,5,20.852,14.719,t
gssq657721467,16,2,3,4,11,2,45,22:50:00,23:00:00,22,100,10,12.420,7.452,t
mtgd890623169,16,1,2,1,11,2,345,19:40:00,19:50:00,19,200,10,13.973,4.192,t
ykla501319228,16,6,3,1,11,2,271,22:45:00,22:50:00,22,120,5,13.831,6.916,t
hzoc606335862,16,6,2,1,11,3,276,21:25:00,21:30:00,21,180,5,12.418,4.139,t
lakr761680304,16,5,2,1,11,3,422,19:40:00,19:50:00,19,85,10,20.181,14.245,t
tcnp791589992,16,5,4,4,11,2,307,18:35:00,18:45:00,18,90,10,19.363,12.909,t
wett340793157,16,1,2,1,11,3,271,19:20:00,19:25:00,19,245,5,10.867,2.661,t
wcos290824819,16,6,2,1,11,2,266,19:45:00,19:50:00,19,205,5,14.022,4.104,t
kfpk982404642,16,2,4,1,11,4,118,18:40:00,18:55:00,18,160,15,17.298,6.487,t
rwin168380867,16,5,2,1,11,2,116,19:45:00,20:00:00,19,100,15,16.903,10.142,t
anjs307392611,16,3,2,1,11,3,375,21:40:00,21:55:00,21,185,15,19.364,6.280,t
bjib898020657,16,1,2,4,11,3,209,20:30:00,20:45:00,20,195,15,12.293,3.782,t
gxqe839623875,16,2,3,1,11,3,306,22:50:00,23:00:00,22,150,10,19.660,7.864,t
xkkn698785472,16,1,4,1,11,3,282,18:25:00,18:40:00,18,195,15,12.257,3.771,t
yraj648715929,16,3,2,4,11,3,184,21:25:00,21:35:00,21,145,10,20.254,8.381,t
egcf288259761,16,6,4,1,11,3,92,17:55:00,18:00:00,17,125,5,10.641,5.108,t
nhph871775009,16,6,3,1,11,3,424,23:30:00,23:35:00,23,120,5,12.074,6.037,t
ljdc630809321,16,6,2,1,11,4,265,20:00:00,20:10:00,20,155,10,17.298,6.696,t
hlel924010753,16,3,2,1,11,2,321,22:00:00,22:15:00,22,240,15,20.253,5.063,t
axco622772489,16,2,4,4,11,2,308,18:50:00,19:00:00,18,220,10,20.178,5.503,t
doip401578377,16,4,4,1,11,2,305,18:30:00,18:45:00,18,145,15,17.137,7.091,t
rffq114775197,16,1,2,1,11,2,37,22:00:00,22:05:00,22,155,5,20.852,8.072,t
avov611871789,16,2,4,1,11,3,397,18:15:00,18:30:00,18,175,15,19.911,6.827,t
eblf306083840,16,5,4,1,11,2,387,17:15:00,17:30:00,17,180,15,10.757,3.586,t
jgtw937053160,16,3,4,1,11,2,186,18:30:00,18:35:00,18,110,5,19.973,10.894,t
buxz994453260,16,2,3,4,11,3,43,23:40:00,23:50:00,23,100,10,13.972,8.383,t
xfsh938428910,16,2,4,1,11,3,339,18:50:00,19:00:00,18,155,10,13.828,5.353,t
fadx425690386,16,4,3,1,11,2,349,23:30:00,23:45:00,23,120,15,10.425,5.213,t
fvev449591625,16,1,3,1,11,3,306,22:25:00,22:40:00,22,150,15,11.918,4.767,t
lber858464252,16,2,4,4,11,2,349,18:00:00,18:05:00,18,215,5,13.611,3.798,t
lqel909396953,16,5,2,1,11,3,162,20:45:00,20:50:00,20,100,5,16.386,9.832,t
piqd295213865,16,6,2,1,11,4,117,19:30:00,19:45:00,19,135,15,20.443,9.086,t
helc533837584,16,6,2,1,11,2,184,20:40:00,20:45:00,20,150,5,20.864,8.346,t
vryp789245550,16,3,2,1,11,3,210,21:40:00,21:55:00,21,135,15,12.294,5.464,t
zuzs508997124,16,3,2,1,11,2,23,19:25:00,19:30:00,19,180,5,12.580,4.193,t
bmre081629443,16,3,2,1,11,2,187,20:35:00,20:45:00,20,145,10,19.659,8.135,t
uein814248200,16,5,4,4,11,2,187,18:55:00,19:05:00,18,95,10,12.435,7.854,t
qgzr077508451,16,3,4,1,11,2,44,18:35:00,18:50:00,18,100,15,13.789,8.273,t
wakr172583638,16,5,4,4,11,3,401,17:25:00,17:35:00,17,110,10,19.762,10.779,t
ukxu250752957,16,1,4,1,11,3,20,18:35:00,18:40:00,18,170,5,10.906,3.849,t
zhtm523808569,16,6,3,4,11,3,163,23:25:00,23:30:00,23,70,5,10.869,9.316,t
ztav002452716,16,1,3,1,11,2,94,22:40:00,22:45:00,22,110,5,19.762,10.779,t
diay826837844,16,4,3,4,11,2,406,23:10:00,23:25:00,23,105,15,12.162,6.950,t
nufj517552375,16,3,2,4,11,2,308,21:55:00,22:10:00,21,140,15,14.153,6.066,t
ivaq190043191,16,2,3,1,11,2,209,23:20:00,23:35:00,23,145,15,12.239,5.064,t
